MULTILINESTRING ((-73.95388917078536 40.79047049852632, -73.95343683805612 40.79108514155921));5 AVENUE;3
MULTILINESTRING ((-73.95111102412449 40.79428503485571, -73.9506288543036 40.79495959114588));5 AVENUE;3
MULTILINESTRING ((-73.98182244341933 40.752197127428474, -73.98137150406399 40.75281385223575));5 AVENUE;1
MULTILINESTRING ((-73.98182244341933 40.752197127428474, -73.98137150406399 40.75281385223575));5 AVENUE;1
MULTILINESTRING ((-73.98317416227785 40.75034220887393, -73.98272387439197 40.75095894463455));5 AVENUE;1
MULTILINESTRING ((-73.9840763605006 40.74910212512281, -73.98362158382677 40.74972377163728));5 AVENUE;1
MULTILINESTRING ((-73.98549602215002 40.74715232945081, -73.98504577643462 40.747773017886495));5 AVENUE;1
MULTILINESTRING ((-73.97902396819073 40.75603186764415, -73.97856525381569 40.756654842729425));5 AVENUE;1
MULTILINESTRING ((-73.97720026571093 40.758537932851446, -73.97674467649125 40.75916473813565));5 AVENUE;1
MULTILINESTRING ((-73.97583011953847 40.76041851982221, -73.97537360649405 40.76103990639015));5 AVENUE;1
MULTILINESTRING ((-73.97537360649405 40.76103990639015, -73.97491476261229 40.76166726993646));5 AVENUE;1
MULTILINESTRING ((-73.97118521016874 40.76677028931287, -73.97072777432872 40.76739372243372));5 AVENUE;2
MULTILINESTRING ((-73.97118521016874 40.76677028931287, -73.97072777432872 40.76739372243372));5 AVENUE;2
MULTILINESTRING ((-73.97118521016874 40.76677028931287, -73.97072777432872 40.76739372243372));5 AVENUE;2
MULTILINESTRING ((-73.97118521016874 40.76677028931287, -73.97072777432872 40.76739372243372));5 AVENUE;2
MULTILINESTRING ((-73.97118521016874 40.76677028931287, -73.97072777432872 40.76739372243372));5 AVENUE;2
MULTILINESTRING ((-73.97118521016874 40.76677028931287, -73.97072777432872 40.76739372243372));5 AVENUE;2
MULTILINESTRING ((-73.97118521016874 40.76677028931287, -73.97072777432872 40.76739372243372));5 AVENUE;2
MULTILINESTRING ((-73.97118521016874 40.76677028931287, -73.97072777432872 40.76739372243372));5 AVENUE;2
MULTILINESTRING ((-73.97118521016874 40.76677028931287, -73.97072777432872 40.76739372243372));5 AVENUE;2
MULTILINESTRING ((-73.97072777432872 40.76739372243372, -73.97028165543672 40.76802503240725));5 AVENUE;2
MULTILINESTRING ((-73.97072777432872 40.76739372243372, -73.97028165543672 40.76802503240725));5 AVENUE;2
MULTILINESTRING ((-73.97072777432872 40.76739372243372, -73.97028165543672 40.76802503240725));5 AVENUE;2
MULTILINESTRING ((-73.97072777432872 40.76739372243372, -73.97028165543672 40.76802503240725));5 AVENUE;2
MULTILINESTRING ((-73.97072777432872 40.76739372243372, -73.97028165543672 40.76802503240725));5 AVENUE;2
MULTILINESTRING ((-73.97072777432872 40.76739372243372, -73.97028165543672 40.76802503240725));5 AVENUE;2
MULTILINESTRING ((-73.97072777432872 40.76739372243372, -73.97028165543672 40.76802503240725));5 AVENUE;2
MULTILINESTRING ((-73.97072777432872 40.76739372243372, -73.97028165543672 40.76802503240725));5 AVENUE;2
MULTILINESTRING ((-73.97072777432872 40.76739372243372, -73.97028165543672 40.76802503240725));5 AVENUE;2
MULTILINESTRING ((-73.97072777432872 40.76739372243372, -73.97028165543672 40.76802503240725));5 AVENUE;2
MULTILINESTRING ((-73.97072777432872 40.76739372243372, -73.97028165543672 40.76802503240725));5 AVENUE;2
MULTILINESTRING ((-73.96753398402107 40.77177618432158, -73.9670394760346 40.772461218727436));5 AVENUE;2
MULTILINESTRING ((-73.96753398402107 40.77177618432158, -73.9670394760346 40.772461218727436));5 AVENUE;2
MULTILINESTRING ((-73.9670394760346 40.772461218727436, -73.96653617053347 40.7731403681043));5 AVENUE;2
MULTILINESTRING ((-73.9670394760346 40.772461218727436, -73.96653617053347 40.7731403681043));5 AVENUE;2
MULTILINESTRING ((-73.96653617053347 40.7731403681043, -73.96607448977016 40.77377298949017));5 AVENUE;2
MULTILINESTRING ((-73.96653617053347 40.7731403681043, -73.96607448977016 40.77377298949017));5 AVENUE;2
MULTILINESTRING ((-73.96653617053347 40.7731403681043, -73.96607448977016 40.77377298949017));5 AVENUE;2
MULTILINESTRING ((-73.96372602675129 40.77700571807268, -73.96322991899864 40.77767704747246));5 AVENUE;2
MULTILINESTRING ((-73.96372602675129 40.77700571807268, -73.96322991899864 40.77767704747246));5 AVENUE;2
MULTILINESTRING ((-73.96230361508401 40.7789470408165, -73.96183836961258 40.77958419196854));5 AVENUE;2
MULTILINESTRING ((-73.96230361508401 40.7789470408165, -73.96183836961258 40.77958419196854));5 AVENUE;2
MULTILINESTRING ((-73.96230361508401 40.7789470408165, -73.96183836961258 40.77958419196854));5 AVENUE;2
MULTILINESTRING ((-73.96091016170163 40.780857035825065, -73.9604143061209 40.781524268137176));5 AVENUE;2
MULTILINESTRING ((-73.96091016170163 40.780857035825065, -73.9604143061209 40.781524268137176));5 AVENUE;2
MULTILINESTRING ((-73.96091016170163 40.780857035825065, -73.9604143061209 40.781524268137176));5 AVENUE;2
MULTILINESTRING ((-73.95946906071185 40.782833321355724, -73.95901176689057 40.78346128471956));5 AVENUE;2
MULTILINESTRING ((-73.95946906071185 40.782833321355724, -73.95901176689057 40.78346128471956));5 AVENUE;2
MULTILINESTRING ((-73.95946906071185 40.782833321355724, -73.95901176689057 40.78346128471956));5 AVENUE;2
MULTILINESTRING ((-73.95810353455965 40.784713004600796, -73.95763599385062 40.78534345749877));5 AVENUE;2
MULTILINESTRING ((-73.95810353455965 40.784713004600796, -73.95763599385062 40.78534345749877));5 AVENUE;2
MULTILINESTRING ((-73.95763599385062 40.78534345749877, -73.95716243394503 40.7859796378952));5 AVENUE;2
MULTILINESTRING ((-73.95671863109216 40.78660079359877, -73.9562613094503 40.78722287622658));5 AVENUE;2
MULTILINESTRING ((-73.95671863109216 40.78660079359877, -73.9562613094503 40.78722287622658));5 AVENUE;2
MULTILINESTRING ((-73.95160265449802 40.79360780506798, -73.95111102412449 40.79428503485571));5 AVENUE;3
MULTILINESTRING ((-73.95160265449802 40.79360780506798, -73.95111102412449 40.79428503485571));5 AVENUE;3
MULTILINESTRING ((-73.95111102412449 40.79428503485571, -73.9506288543036 40.79495959114588));5 AVENUE;3
MULTILINESTRING ((-73.95111102412449 40.79428503485571, -73.9506288543036 40.79495959114588));5 AVENUE;3
MULTILINESTRING ((-73.95111102412449 40.79428503485571, -73.9506288543036 40.79495959114588));5 AVENUE;3
MULTILINESTRING ((-73.98227490396644 40.75157729789356, -73.98182244341933 40.752197127428474));5 AVENUE;1
MULTILINESTRING ((-73.98864445146414 40.74281411403359, -73.98819361038366 40.74345073605241));5 AVENUE;1
MULTILINESTRING ((-73.9506288543036 40.79495959114588, -73.95015821263318 40.795587731366545));5 AVENUE;3
MULTILINESTRING ((-73.9506288543036 40.79495959114588, -73.95015821263318 40.795587731366545));5 AVENUE;3
MULTILINESTRING ((-73.94968683013813 40.79621698500319, -73.94942287852531 40.7966063842881));5 AVENUE;3
MULTILINESTRING ((-73.94968683013813 40.79621698500319, -73.94942287852531 40.7966063842881));5 AVENUE;3
MULTILINESTRING ((-73.99094521569951 40.73967337617503, -73.9905178429199 40.7402616881957));5 AVENUE;2
MULTILINESTRING ((-73.99179768835617 40.73850365396217, -73.9913740722551 40.73908818739218));5 AVENUE;2
MULTILINESTRING ((-73.99265431055848 40.73733046756536, -73.99222484894415 40.737916984963235));5 AVENUE;2
MULTILINESTRING ((-73.9931195347663 40.736691045835464, -73.99265431055848 40.73733046756536));5 AVENUE;2
MULTILINESTRING ((-73.99361688443895 40.73600449137932, -73.9931195347663 40.736691045835464));5 AVENUE;2
MULTILINESTRING ((-73.9941185690372 40.73531263994552, -73.99361688443895 40.73600449137932));5 AVENUE;3
MULTILINESTRING ((-73.99458520942486 40.73467267188412, -73.9941185690372 40.73531263994552));5 AVENUE;3
MULTILINESTRING ((-73.99458520942486 40.73467267188412, -73.9941185690372 40.73531263994552));5 AVENUE;3
MULTILINESTRING ((-73.99504997029251 40.734034305599245, -73.99458520942486 40.73467267188412));5 AVENUE;3
MULTILINESTRING ((-73.99549001342321 40.7334361423017, -73.99504997029251 40.734034305599245));5 AVENUE;3
MULTILINESTRING ((-73.99697435527156 40.731408831739714, -73.99663936003472 40.731856258006914));5 AVENUE;3
MULTILINESTRING ((-73.94646133855993 40.800665305477246, -73.94596789742495 40.80134239471465));5 AVENUE;3
MULTILINESTRING ((-73.94596789742495 40.80134239471465, -73.94550863914654 40.80197023163193));5 AVENUE;3
MULTILINESTRING ((-73.93463790294699 40.81690804841398, -73.93433939074114 40.81692870640112));5 AVENUE;4
MULTILINESTRING ((-73.93487343886446 40.81652784688625, -73.93463790294699 40.81690804841398));5 AVENUE;4
MULTILINESTRING ((-73.93463790294699 40.81690804841398, -73.93445400187721 40.81718852805833));5 AVENUE;4
MULTILINESTRING ((-73.93487343886446 40.81652784688625, -73.93463790294699 40.81690804841398));5 AVENUE;4
MULTILINESTRING ((-73.9905178429199 40.7402616881957, -73.99007005875995 40.74088024485916));5 AVENUE;2
MULTILINESTRING ((-73.98272387439197 40.75095894463455, -73.98227490396644 40.75157729789356));5 AVENUE;1
MULTILINESTRING ((-73.9913740722551 40.73908818739218, -73.99094521569951 40.73967337617503));5 AVENUE;2
MULTILINESTRING ((-73.99007005875995 40.74088024485916, -73.98957565815402 40.741548080269965));5 AVENUE;2
MULTILINESTRING ((-73.99591437457866 40.73284718171227, -73.99549001342321 40.7334361423017));5 AVENUE;3
MULTILINESTRING ((-73.98957565815402 40.741548080269965, -73.98931843270616 40.741913941713136));5 AVENUE;1
MULTILINESTRING ((-73.99663936003472 40.731856258006914, -73.996352361042 40.73225295016963));5 AVENUE;3
MULTILINESTRING ((-73.98639326575149 40.74592119451798, -73.98594856747108 40.746535853851775));5 AVENUE;1
MULTILINESTRING ((-73.98819361038366 40.74345073605241, -73.98774683766094 40.744065528399524));5 AVENUE;1
MULTILINESTRING ((-73.996352361042 40.73225295016963, -73.99591437457866 40.73284718171227));5 AVENUE;3
MULTILINESTRING ((-73.98774683766094 40.744065528399524, -73.98729805549021 40.74468149840306));5 AVENUE;1
MULTILINESTRING ((-73.93994875956699 40.809581417798334, -73.93949397585894 40.810208809077636));5 AVENUE;4
MULTILINESTRING ((-73.93994875956699 40.809581417798334, -73.93949397585894 40.810208809077636));5 AVENUE;4
MULTILINESTRING ((-73.94505127968087 40.802598598860335, -73.94475976530487 40.80300304110372));5 AVENUE;3
MULTILINESTRING ((-73.94475976530487 40.80300304110372, -73.94459915228991 40.80322504776673));5 AVENUE;3
MULTILINESTRING ((-73.9919334995969 40.73831712883966, -73.99190139286321 40.73836122533708));5 AVENUE;2
MULTILINESTRING ((-73.95343683805612 40.79108514155921, -73.95316044943125 40.791466881414415));5 AVENUE;3
MULTILINESTRING ((-73.95343683805612 40.79108514155921, -73.95316044943125 40.791466881414415));5 AVENUE;3
MULTILINESTRING ((-73.95316044943125 40.791466881414415, -73.95309827593397 40.791552753072224));5 AVENUE;3
MULTILINESTRING ((-73.95316044943125 40.791466881414415, -73.95309827593397 40.791552753072224));5 AVENUE;3
MULTILINESTRING ((-73.95309827593397 40.791552753072224, -73.9529774058229 40.79171969263203));5 AVENUE;3
MULTILINESTRING ((-73.99190139286321 40.73836122533708, -73.99179768835617 40.73850365396217));5 AVENUE;2
MULTILINESTRING ((-73.98931843270616 40.741913941713136, -73.9890962836429 40.742203696841365));5 AVENUE;1
MULTILINESTRING ((-73.98039560260892 40.754154808673704, -73.98017072435309 40.75446226937396));5 AVENUE;1
MULTILINESTRING ((-73.95309827593397 40.791552753072224, -73.9529774058229 40.79171969263203));5 AVENUE;3
MULTILINESTRING ((-73.99222484894415 40.737916984963235, -73.9919334995969 40.73831712883966));5 AVENUE;2
MULTILINESTRING ((-73.98017072435309 40.75446226937396, -73.97993647203734 40.75478254308145));5 AVENUE;1
MULTILINESTRING ((-73.98931843270616 40.741913941713136, -73.9890962836429 40.742203696841365));5 AVENUE;1
MULTILINESTRING ((-73.93599371455589 40.814988693485084, -73.93575548247499 40.81532558467511));5 AVENUE;4
MULTILINESTRING ((-73.93605076522857 40.814908014474945, -73.93599371455589 40.814988693485084));5 AVENUE;4
MULTILINESTRING ((-73.93613554339963 40.814788126937884, -73.93605076522857 40.814908014474945));5 AVENUE;4
MULTILINESTRING ((-73.93901753288083 40.810856557210315, -73.93874394454424 40.81123082024343));5 AVENUE;4
MULTILINESTRING ((-73.93874394454424 40.81123082024343, -73.93863753275554 40.81137638855084));5 AVENUE;4
MULTILINESTRING ((-73.93874394454424 40.81123082024343, -73.93863753275554 40.81137638855084));5 AVENUE;4
MULTILINESTRING ((-73.93813552409041 40.81206561874932, -73.937617149506 40.81274036413931));5 AVENUE;4
MULTILINESTRING ((-73.93830925068355 40.81182546356387, -73.9382064266139 40.811967604284916));5 AVENUE;4
MULTILINESTRING ((-73.93830925068355 40.81182546356387, -73.9382064266139 40.811967604284916));5 AVENUE;4
MULTILINESTRING ((-73.9382064266139 40.811967604284916, -73.93813552409041 40.81206561874932));5 AVENUE;4
MULTILINESTRING ((-73.95439919180023 40.78977490797875, -73.95388917078536 40.79047049852632));5 AVENUE;3
MULTILINESTRING ((-73.94784679114241 40.79876554297515, -73.94781663082505 40.79880686315276));5 AVENUE;3
MULTILINESTRING ((-73.93863753275554 40.81137638855084, -73.93838748558905 40.81171844342835));5 AVENUE;4
MULTILINESTRING ((-73.95439919180023 40.78977490797875, -73.95388917078536 40.79047049852632));5 AVENUE;3
MULTILINESTRING ((-73.94784679114241 40.79876554297515, -73.94781663082505 40.79880686315276));5 AVENUE;3
MULTILINESTRING ((-73.94781663082505 40.79880686315276, -73.9477571641796 40.79888833142031));5 AVENUE;3
MULTILINESTRING ((-73.94781663082505 40.79880686315276, -73.9477571641796 40.79888833142031));5 AVENUE;3
MULTILINESTRING ((-73.95439919180023 40.78977490797875, -73.95388917078536 40.79047049852632));5 AVENUE;3
MULTILINESTRING ((-73.95439919180023 40.78977490797875, -73.95388917078536 40.79047049852632));5 AVENUE;3
MULTILINESTRING ((-73.95439919180023 40.78977490797875, -73.95388917078536 40.79047049852632));5 AVENUE;3
MULTILINESTRING ((-73.93838748558905 40.81171844342835, -73.93830925068355 40.81182546356387));5 AVENUE;4
MULTILINESTRING ((-73.95439919180023 40.78977490797875, -73.95388917078536 40.79047049852632));5 AVENUE;3
MULTILINESTRING ((-73.95481723816121 40.78920474406117, -73.95439919180023 40.78977490797875));5 AVENUE;3
MULTILINESTRING ((-73.95481723816121 40.78920474406117, -73.95439919180023 40.78977490797875));5 AVENUE;3
MULTILINESTRING ((-73.95481723816121 40.78920474406117, -73.95439919180023 40.78977490797875));5 AVENUE;3
MULTILINESTRING ((-73.94177140233785 40.807088999420344, -73.9413174234963 40.807713346745324));5 AVENUE;4
MULTILINESTRING ((-73.937617149506 40.81274036413931, -73.93714398375795 40.81342104175067));5 AVENUE;4
MULTILINESTRING ((-73.937617149506 40.81274036413931, -73.93714398375795 40.81342104175067));5 AVENUE;4
MULTILINESTRING ((-73.93575548247499 40.81532558467511, -73.93487343886446 40.81652784688625));5 AVENUE;4
MULTILINESTRING ((-73.937617149506 40.81274036413931, -73.93714398375795 40.81342104175067));5 AVENUE;4
MULTILINESTRING ((-73.94086063157648 40.80833426798758, -73.94040344928028 40.80895809576918));5 AVENUE;4
MULTILINESTRING ((-73.94226311224311 40.80641573786821, -73.94177140233785 40.807088999420344));5 AVENUE;3
MULTILINESTRING ((-73.94226311224311 40.80641573786821, -73.94177140233785 40.807088999420344));5 AVENUE;3
MULTILINESTRING ((-73.93668854817192 40.814041630594886, -73.93620957865556 40.814673849794616));5 AVENUE;4
MULTILINESTRING ((-73.97028165543672 40.76802503240725, -73.9698245530404 40.76864600894427));5 AVENUE;2
MULTILINESTRING ((-73.98684539262771 40.74530072599563, -73.98639326575149 40.74592119451798));5 AVENUE;1
MULTILINESTRING ((-73.98504577643462 40.747773017886495, -73.98456077106887 40.74843884222932));5 AVENUE;1
MULTILINESTRING ((-73.97028165543672 40.76802503240725, -73.9698245530404 40.76864600894427));5 AVENUE;2
MULTILINESTRING ((-73.97028165543672 40.76802503240725, -73.9698245530404 40.76864600894427));5 AVENUE;2
MULTILINESTRING ((-73.97028165543672 40.76802503240725, -73.9698245530404 40.76864600894427));5 AVENUE;2
MULTILINESTRING ((-73.95577735888108 40.78791392424386, -73.95552227373003 40.78825945096027));5 AVENUE;3
MULTILINESTRING ((-73.95552227373003 40.78825945096027, -73.95528233424301 40.7885844551537));5 AVENUE;3
MULTILINESTRING ((-73.98456077106887 40.74843884222932, -73.9840763605006 40.74910212512281));5 AVENUE;1
MULTILINESTRING ((-73.97028165543672 40.76802503240725, -73.9698245530404 40.76864600894427));5 AVENUE;2
MULTILINESTRING ((-73.95552227373003 40.78825945096027, -73.95528233424301 40.7885844551537));5 AVENUE;3
MULTILINESTRING ((-73.97028165543672 40.76802503240725, -73.9698245530404 40.76864600894427));5 AVENUE;2
MULTILINESTRING ((-73.97028165543672 40.76802503240725, -73.9698245530404 40.76864600894427));5 AVENUE;2
MULTILINESTRING ((-73.97028165543672 40.76802503240725, -73.9698245530404 40.76864600894427));5 AVENUE;2
MULTILINESTRING ((-73.97028165543672 40.76802503240725, -73.9698245530404 40.76864600894427));5 AVENUE;2
MULTILINESTRING ((-73.97028165543672 40.76802503240725, -73.9698245530404 40.76864600894427));5 AVENUE;2
MULTILINESTRING ((-73.97028165543672 40.76802503240725, -73.9698245530404 40.76864600894427));5 AVENUE;2
MULTILINESTRING ((-73.97028165543672 40.76802503240725, -73.9698245530404 40.76864600894427));5 AVENUE;2
MULTILINESTRING ((-73.97028165543672 40.76802503240725, -73.9698245530404 40.76864600894427));5 AVENUE;2
MULTILINESTRING ((-73.97028165543672 40.76802503240725, -73.9698245530404 40.76864600894427));5 AVENUE;2
MULTILINESTRING ((-73.97028165543672 40.76802503240725, -73.9698245530404 40.76864600894427));5 AVENUE;2
MULTILINESTRING ((-73.94040344928028 40.80895809576918, -73.93994875956699 40.809581417798334));5 AVENUE;4
MULTILINESTRING ((-73.97028165543672 40.76802503240725, -73.9698245530404 40.76864600894427));5 AVENUE;2
MULTILINESTRING ((-73.95577735888108 40.78791392424386, -73.95552227373003 40.78825945096027));5 AVENUE;3
MULTILINESTRING ((-73.9413174234963 40.807713346745324, -73.94086063157648 40.80833426798758));5 AVENUE;4
MULTILINESTRING ((-73.94728018255445 40.799541788599505, -73.94697366773401 40.799961703044275));5 AVENUE;3
MULTILINESTRING ((-73.94810109006042 40.79841714822618, -73.94805130260892 40.79848535935104));5 AVENUE;3
MULTILINESTRING ((-73.96136872718249 40.78022974949781, -73.96091016170163 40.780857035825065));5 AVENUE;2
MULTILINESTRING ((-73.97993647203734 40.75478254308145, -73.97948313821733 40.75540496545599));5 AVENUE;1
MULTILINESTRING ((-73.97491476261229 40.76166726993646, -73.97445730581362 40.76229308303925));5 AVENUE;1
MULTILINESTRING ((-73.98101006621243 40.72344806286863, -73.98097001585064 40.72343066832155));EAST 5 STREET;4
MULTILINESTRING ((-73.98104708568385 40.72346414215923, -73.98101006621243 40.72344806286863));EAST 5 STREET;4
MULTILINESTRING ((-73.98101006621243 40.72344806286863, -73.98097001585064 40.72343066832155));EAST 5 STREET;4
MULTILINESTRING ((-73.98097001585064 40.72343066832155, -73.98093322127849 40.7234146871988));EAST 5 STREET;4
MULTILINESTRING ((-73.98113038547801 40.723500321195814, -73.98108619521285 40.723481128594145));EAST 5 STREET;4
MULTILINESTRING ((-73.98113038547801 40.723500321195814, -73.98108619521285 40.723481128594145));EAST 5 STREET;4
MULTILINESTRING ((-73.97889817431246 40.722540960577845, -73.97884598261004 40.72251893264419));EAST 5 STREET;4
MULTILINESTRING ((-73.97884598261004 40.72251893264419, -73.97878796004822 40.72249444342093));EAST 5 STREET;4
MULTILINESTRING ((-73.97868031285262 40.72244901084691, -73.97734585367058 40.72188577909372));EAST 5 STREET;4
MULTILINESTRING ((-73.9787341281476 40.722471724443494, -73.97868031285262 40.72244901084691));EAST 5 STREET;4
MULTILINESTRING ((-73.98143721969046 40.72363358971839, -73.98113038547801 40.723500321195814));EAST 5 STREET;4
MULTILINESTRING ((-73.97878796004822 40.72249444342093, -73.9787341281476 40.722471724443494));EAST 5 STREET;4
MULTILINESTRING ((-73.98898482024853 40.72677887487825, -73.9866032195227 40.72577807680726));EAST 5 STREET;4
MULTILINESTRING ((-73.98898482024853 40.72677887487825, -73.9866032195227 40.72577807680726));EAST 5 STREET;4
MULTILINESTRING ((-73.98440308933742 40.72486293570005, -73.98208242412382 40.72388204338638));EAST 5 STREET;4
MULTILINESTRING ((-73.9911840381329 40.72770558700381, -73.98898482024853 40.72677887487825));EAST 5 STREET;4
MULTILINESTRING ((-73.991234395046 40.727726805034195, -73.9911840381329 40.72770558700381));EAST 5 STREET;4
MULTILINESTRING ((-73.97963989999458 40.72285400314189, -73.97959866554415 40.72283659980234));EAST 5 STREET;4
MULTILINESTRING ((-73.97972660697113 40.72289059713361, -73.97963989999458 40.72285400314189));EAST 5 STREET;4
MULTILINESTRING ((-73.9789990725303 40.72258354430592, -73.97894853168688 40.722562214614804));EAST 5 STREET;4
MULTILINESTRING ((-73.97959866554415 40.72283659980234, -73.97956072115822 40.722820585617534));EAST 5 STREET;4
MULTILINESTRING ((-73.97956072115822 40.722820585617534, -73.97952201345333 40.72280424980254));EAST 5 STREET;4
MULTILINESTRING ((-73.97952201345333 40.72280424980254, -73.97948680883178 40.722789392334654));EAST 5 STREET;4
MULTILINESTRING ((-73.97948680883178 40.722789392334654, -73.9794481449516 40.722773074512766));EAST 5 STREET;4
MULTILINESTRING ((-73.9794481449516 40.722773074512766, -73.97930526509586 40.72271277242215));EAST 5 STREET;4
MULTILINESTRING ((-73.97930526509586 40.72271277242215, -73.9792654852977 40.72269598337174));EAST 5 STREET;4
MULTILINESTRING ((-73.97930526509586 40.72271277242215, -73.9792654852977 40.72269598337174));EAST 5 STREET;4
MULTILINESTRING ((-73.9792654852977 40.72269598337174, -73.97922350190996 40.72267826458419));EAST 5 STREET;4
MULTILINESTRING ((-73.97922350190996 40.72267826458419, -73.97917899185086 40.72265947912127));EAST 5 STREET;4
MULTILINESTRING ((-73.97917899185086 40.72265947912127, -73.9791359220906 40.722641301745945));EAST 5 STREET;4
MULTILINESTRING ((-73.9791359220906 40.722641301745945, -73.97909321922693 40.7226232793087));EAST 5 STREET;4
MULTILINESTRING ((-73.97909321922693 40.7226232793087, -73.9790452345996 40.72260302713358));EAST 5 STREET;4
MULTILINESTRING ((-73.9790452345996 40.72260302713358, -73.9789990725303 40.72258354430592));EAST 5 STREET;4
MULTILINESTRING ((-73.9790452345996 40.72260302713358, -73.9789990725303 40.72258354430592));EAST 5 STREET;4
MULTILINESTRING ((-73.98093322127849 40.7234146871988, -73.98088901692542 40.72339548731482));EAST 5 STREET;4
MULTILINESTRING ((-73.98088901692542 40.72339548731482, -73.98085130992575 40.72337910979028));EAST 5 STREET;4
MULTILINESTRING ((-73.96286875073739 40.760824179621444, -73.96269457605776 40.76074605230073));EAST 60 STREET;2
MULTILINESTRING ((-73.9677270589703 40.76285165207222, -73.96612747303149 40.762179299530004));EAST 60 STREET;2
MULTILINESTRING ((-73.95926369617182 40.75928466502079, -73.95859213676813 40.75906769298037));EAST 60 STREET;2
MULTILINESTRING ((-73.96269457605776 40.76074605230073, -73.96152208575701 40.76023036005373));EAST 60 STREET;2
MULTILINESTRING ((-73.96612747303149 40.762179299530004, -73.96388310463935 40.76123328615687));EAST 60 STREET;2
MULTILINESTRING ((-73.98856498815796 40.77164592042618, -73.98999457551241 40.772241000505396));WEST 60 STREET;3
MULTILINESTRING ((-73.98856498815796 40.77164592042618, -73.98999457551241 40.772241000505396));WEST 60 STREET;3
MULTILINESTRING ((-73.98856498815796 40.77164592042618, -73.98999457551241 40.772241000505396));WEST 60 STREET;3
MULTILINESTRING ((-73.98431491272626 40.76984818327382, -73.98714552223245 40.77105403757962));WEST 60 STREET;3
MULTILINESTRING ((-73.98431491272626 40.76984818327382, -73.98714552223245 40.77105403757962));WEST 60 STREET;3
MULTILINESTRING ((-73.98431491272626 40.76984818327382, -73.98714552223245 40.77105403757962));WEST 60 STREET;3
MULTILINESTRING ((-73.98431491272626 40.76984818327382, -73.98714552223245 40.77105403757962));WEST 60 STREET;3
MULTILINESTRING ((-73.96152208575701 40.76023036005373, -73.96040104059583 40.759760934255546));EAST 60 STREET;2
MULTILINESTRING ((-73.96152208575701 40.76023036005373, -73.96040104059583 40.759760934255546));EAST 60 STREET;2
MULTILINESTRING ((-73.96152208575701 40.76023036005373, -73.96040104059583 40.759760934255546));EAST 60 STREET;2
MULTILINESTRING ((-73.96040104059583 40.759760934255546, -73.95926369617182 40.75928466502079));EAST 60 STREET;2
MULTILINESTRING ((-73.96348693217894 40.76107350361184, -73.96311838159335 40.7609248596839));EAST 60 STREET;2
MULTILINESTRING ((-73.96388310463935 40.76123328615687, -73.96348693217894 40.76107350361184));EAST 60 STREET;2
MULTILINESTRING ((-73.97095664948043 40.764215685828894, -73.96943770584315 40.763583751296785));EAST 60 STREET;2
MULTILINESTRING ((-73.97095664948043 40.764215685828894, -73.96943770584315 40.763583751296785));EAST 60 STREET;2
MULTILINESTRING ((-73.97095664948043 40.764215685828894, -73.96943770584315 40.763583751296785));EAST 60 STREET;2
MULTILINESTRING ((-73.96943770584315 40.763583751296785, -73.96933798758941 40.76354738044916));EAST 60 STREET;2
MULTILINESTRING ((-73.96933798758941 40.76354738044916, -73.9692288482144 40.76350024597325));EAST 60 STREET;2
MULTILINESTRING ((-73.9820927123799 40.768892299118356, -73.98221619582998 40.76896042332325));WEST 60 STREET;3
MULTILINESTRING ((-73.98221619582998 40.76896042332325, -73.98320661415873 40.769379379885926));WEST 60 STREET;3
MULTILINESTRING ((-73.9679043049518 40.76292820303351, -73.9677270589703 40.76285165207222));EAST 60 STREET;2
MULTILINESTRING ((-73.98320661415873 40.769379379885926, -73.98431491272626 40.76984818327382));WEST 60 STREET;3
MULTILINESTRING ((-73.98221619582998 40.76896042332325, -73.98320661415873 40.769379379885926));WEST 60 STREET;3
MULTILINESTRING ((-73.98221619582998 40.76896042332325, -73.98320661415873 40.769379379885926));WEST 60 STREET;3
MULTILINESTRING ((-73.9692288482144 40.76350024597325, -73.96892998567996 40.76337117663062));EAST 60 STREET;2
MULTILINESTRING ((-73.98221619582998 40.76896042332325, -73.98320661415873 40.769379379885926));WEST 60 STREET;3
MULTILINESTRING ((-73.96892998567996 40.76337117663062, -73.9679043049518 40.76292820303351));EAST 60 STREET;2
MULTILINESTRING ((-73.98714552223245 40.77105403757962, -73.98856498815796 40.77164592042618));WEST 60 STREET;3
MULTILINESTRING ((-73.98714552223245 40.77105403757962, -73.98856498815796 40.77164592042618));WEST 60 STREET;3
MULTILINESTRING ((-73.96727126729671 40.763480237585505, -73.9656695988094 40.762804555298516));EAST 61 STREET;2
MULTILINESTRING ((-73.96727126729671 40.763480237585505, -73.9656695988094 40.762804555298516));EAST 61 STREET;2
MULTILINESTRING ((-73.99056575526534 40.7732898347693, -73.99189637496876 40.77385626677741));WEST 61 STREET;2
MULTILINESTRING ((-73.98890632372782 40.77259888593357, -73.98953785991826 40.772863669465664));WEST 61 STREET;2
MULTILINESTRING ((-73.98801912788575 40.772225390018264, -73.98890632372782 40.77259888593357));WEST 61 STREET;2
MULTILINESTRING ((-73.96061459901527 40.76066847309121, -73.95880955467071 40.75991278574473));EAST 61 STREET;2
MULTILINESTRING ((-73.96106754483334 40.7608580923308, -73.96061459901527 40.76066847309121));EAST 61 STREET;2
